               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 149,            0.044129,           0.0098887,                   0,             0.87895,             0.72686,             0.87764,              0.4236,            0.041689,           0.0084257,                   0,            0.005116,            0.005116,            0.005116
                 150,            0.041538,           0.0086656,                   0,             0.69957,                0.95,              0.9242,              0.5183,              0.0361,           0.0085239,                   0,            0.005083,            0.005083,            0.005083
                 151,            0.045234,            0.014081,                   0,             0.69957,                0.95,              0.9242,              0.5183,              0.0361,           0.0085239,                   0,             0.00505,             0.00505,             0.00505
                 152,            0.040386,            0.012572,                   0,             0.79654,                0.75,             0.88667,             0.29452,            0.046695,           0.0080247,                   0,            0.005017,            0.005017,            0.005017
                 153,            0.045833,            0.013886,                   0,             0.79654,                0.75,             0.88667,             0.29452,            0.046695,           0.0080247,                   0,            0.004984,            0.004984,            0.004984
                 154,            0.050469,            0.016885,                   0,             0.79654,                0.75,             0.88667,             0.29452,            0.046695,           0.0080247,                   0,            0.004951,            0.004951,            0.004951
                 155,            0.050169,            0.014692,                   0,             0.97458,                0.75,             0.91954,             0.42473,            0.041608,           0.0080867,                   0,            0.004918,            0.004918,            0.004918
                 156,             0.04089,            0.012697,                   0,             0.97458,                0.75,             0.91954,             0.42473,            0.041608,           0.0080867,                   0,            0.004885,            0.004885,            0.004885
                 157,            0.043157,            0.014038,                   0,             0.97458,                0.75,             0.91954,             0.42473,            0.041608,           0.0080867,                   0,            0.004852,            0.004852,            0.004852
                 158,            0.039154,            0.011135,                   0,             0.84852,                 0.9,             0.94725,             0.56825,            0.036887,           0.0081358,                   0,            0.004819,            0.004819,            0.004819
                 159,            0.037943,            0.012203,                   0,             0.84852,                 0.9,             0.94725,             0.56825,            0.036887,           0.0081358,                   0,            0.004786,            0.004786,            0.004786
                 160,            0.041608,             0.01269,                   0,             0.83662,                0.75,             0.90506,             0.33477,            0.043801,           0.0078211,                   0,            0.004753,            0.004753,            0.004753
                 161,            0.051196,            0.011554,                   0,             0.83662,                0.75,             0.90506,             0.33477,            0.043801,           0.0078211,                   0,             0.00472,             0.00472,             0.00472
                 162,             0.05605,            0.013635,                   0,             0.83662,                0.75,             0.90506,             0.33477,            0.043801,           0.0078211,                   0,            0.004687,            0.004687,            0.004687
                 163,             0.05145,            0.010961,                   0,             0.72899,             0.94172,             0.87668,             0.38685,            0.042353,           0.0079856,                   0,            0.004654,            0.004654,            0.004654
                 164,            0.045012,            0.011989,                   0,             0.72899,             0.94172,             0.87668,             0.38685,            0.042353,           0.0079856,                   0,            0.004621,            0.004621,            0.004621
                 165,             0.04702,            0.010788,                   0,             0.72899,             0.94172,             0.87668,             0.38685,            0.042353,           0.0079856,                   0,            0.004588,            0.004588,            0.004588
                 166,            0.044425,            0.014419,                   0,             0.69996,                0.95,             0.75096,             0.36756,            0.043209,           0.0080171,                   0,            0.004555,            0.004555,            0.004555
                 167,            0.039961,            0.013214,                   0,             0.69996,                0.95,             0.75096,             0.36756,            0.043209,           0.0080171,                   0,            0.004522,            0.004522,            0.004522
                 168,             0.04526,            0.015611,                   0,             0.89234,                 0.7,             0.91368,             0.50446,            0.037346,           0.0080309,                   0,            0.004489,            0.004489,            0.004489
                 169,            0.048382,            0.012072,                   0,             0.89234,                 0.7,             0.91368,             0.50446,            0.037346,           0.0080309,                   0,            0.004456,            0.004456,            0.004456
                 170,            0.046914,            0.014445,                   0,             0.89234,                 0.7,             0.91368,             0.50446,            0.037346,           0.0080309,                   0,            0.004423,            0.004423,            0.004423
                 171,            0.039594,            0.014337,                   0,             0.83603,                 0.9,             0.94173,             0.56555,            0.034296,           0.0081019,                   0,             0.00439,             0.00439,             0.00439
                 172,             0.03827,            0.012944,                   0,             0.83603,                 0.9,             0.94173,             0.56555,            0.034296,           0.0081019,                   0,            0.004357,            0.004357,            0.004357
                 173,            0.037633,            0.014078,                   0,             0.83603,                 0.9,             0.94173,             0.56555,            0.034296,           0.0081019,                   0,            0.004324,            0.004324,            0.004324
                 174,            0.039276,            0.016482,                   0,             0.87005,                0.95,             0.96631,             0.51159,            0.036351,           0.0079045,                   0,            0.004291,            0.004291,            0.004291
                 175,             0.04033,            0.011228,                   0,             0.87005,                0.95,             0.96631,             0.51159,            0.036351,           0.0079045,                   0,            0.004258,            0.004258,            0.004258
                 176,            0.041398,            0.012693,                   0,             0.71097,             0.98432,             0.86576,             0.43267,            0.036386,           0.0078001,                   0,            0.004225,            0.004225,            0.004225
                 177,            0.037508,            0.012173,                   0,             0.71097,             0.98432,             0.86576,             0.43267,            0.036386,           0.0078001,                   0,            0.004192,            0.004192,            0.004192
                 178,            0.042664,            0.011104,                   0,             0.71097,             0.98432,             0.86576,             0.43267,            0.036386,           0.0078001,                   0,            0.004159,            0.004159,            0.004159
                 179,            0.041497,            0.010717,                   0,             0.86016,                   1,             0.94862,             0.51014,            0.035114,           0.0076294,                   0,            0.004126,            0.004126,            0.004126
                 180,            0.040303,            0.011788,                   0,             0.86016,                   1,             0.94862,             0.51014,            0.035114,           0.0076294,                   0,            0.004093,            0.004093,            0.004093
                 181,            0.041308,            0.010817,                   0,             0.86016,                   1,             0.94862,             0.51014,            0.035114,           0.0076294,                   0,             0.00406,             0.00406,             0.00406
                 182,            0.041166,            0.013521,                   0,             0.94007,                   1,             0.99262,             0.58149,             0.03371,           0.0075359,                   0,            0.004027,            0.004027,            0.004027
                 183,             0.03965,             0.01221,                   0,             0.94007,                   1,             0.99262,             0.58149,             0.03371,           0.0075359,                   0,            0.003994,            0.003994,            0.003994
                 184,            0.041466,            0.015121,                   0,             0.72946,                 0.9,             0.87493,             0.47702,             0.03772,           0.0074244,                   0,            0.003961,            0.003961,            0.003961
                 185,            0.042417,             0.01138,                   0,             0.72946,                 0.9,             0.87493,             0.47702,             0.03772,           0.0074244,                   0,            0.003928,            0.003928,            0.003928
                 186,            0.040012,             0.01363,                   0,             0.72946,                 0.9,             0.87493,             0.47702,             0.03772,           0.0074244,                   0,            0.003895,            0.003895,            0.003895
                 187,            0.038419,            0.010656,                   0,                   1,             0.98849,               0.995,             0.53779,            0.035118,            0.007432,                   0,            0.003862,            0.003862,            0.003862
                 188,            0.040617,            0.012861,                   0,                   1,             0.98849,               0.995,             0.53779,            0.035118,            0.007432,                   0,            0.003829,            0.003829,            0.003829
                 189,            0.036834,             0.01024,                   0,                   1,             0.98849,               0.995,             0.53779,            0.035118,            0.007432,                   0,            0.003796,            0.003796,            0.003796
                 190,            0.037093,            0.012805,                   0,             0.90752,             0.98181,             0.97545,              0.5721,              0.0333,           0.0074463,                   0,            0.003763,            0.003763,            0.003763
                 191,            0.035385,            0.011684,                   0,             0.90752,             0.98181,             0.97545,              0.5721,              0.0333,           0.0074463,                   0,             0.00373,             0.00373,             0.00373
                 192,            0.038095,            0.012733,                   0,             0.77675,                0.95,             0.91851,             0.53323,            0.032312,           0.0074458,                   0,            0.003697,            0.003697,            0.003697
                 193,             0.03551,            0.011923,                   0,             0.77675,                0.95,             0.91851,             0.53323,            0.032312,           0.0074458,                   0,            0.003664,            0.003664,            0.003664
                 194,            0.036118,            0.012299,                   0,             0.77675,                0.95,             0.91851,             0.53323,            0.032312,           0.0074458,                   0,            0.003631,            0.003631,            0.003631
                 195,            0.035835,            0.010278,                   0,             0.88169,                   1,             0.97025,             0.48622,            0.033035,           0.0074239,                   0,            0.003598,            0.003598,            0.003598
                 196,            0.035869,            0.012562,                   0,             0.88169,                   1,             0.97025,             0.48622,            0.033035,           0.0074239,                   0,            0.003565,            0.003565,            0.003565
                 197,             0.03282,            0.009806,                   0,             0.88169,                   1,             0.97025,             0.48622,            0.033035,           0.0074239,                   0,            0.003532,            0.003532,            0.003532
                 198,            0.034639,           0.0098966,                   0,             0.86086,                   1,             0.97025,             0.53787,            0.032009,           0.0073733,                   0,            0.003499,            0.003499,            0.003499
                 199,            0.033652,            0.012805,                   0,             0.86086,                   1,             0.97025,             0.53787,            0.032009,           0.0073733,                   0,            0.003466,            0.003466,            0.003466
                 200,            0.034613,            0.010996,                   0,             0.66077,                   1,             0.82332,             0.42482,            0.037997,            0.007092,                   0,            0.003433,            0.003433,            0.003433
                 201,            0.040088,            0.013257,                   0,             0.66077,                   1,             0.82332,             0.42482,            0.037997,            0.007092,                   0,              0.0034,              0.0034,              0.0034
                 202,            0.039911,            0.011983,                   0,             0.66077,                   1,             0.82332,             0.42482,            0.037997,            0.007092,                   0,            0.003367,            0.003367,            0.003367
                 203,            0.042219,             0.01165,                   0,              0.8842,                   1,             0.98136,             0.61673,            0.031461,           0.0072799,                   0,            0.003334,            0.003334,            0.003334
                 204,            0.032434,            0.011235,                   0,              0.8842,                   1,             0.98136,             0.61673,            0.031461,           0.0072799,                   0,            0.003301,            0.003301,            0.003301
                 205,            0.034285,            0.012493,                   0,              0.8842,                   1,             0.98136,             0.61673,            0.031461,           0.0072799,                   0,            0.003268,            0.003268,            0.003268
                 206,            0.032506,             0.01113,                   0,             0.87911,                   1,             0.98136,             0.60971,            0.032196,           0.0072184,                   0,            0.003235,            0.003235,            0.003235
                 207,            0.033292,            0.015157,                   0,             0.87911,                   1,             0.98136,             0.60971,            0.032196,           0.0072184,                   0,            0.003202,            0.003202,            0.003202
                 208,            0.032191,            0.011844,                   0,             0.97477,                   1,               0.995,             0.54004,            0.033052,           0.0072103,                   0,            0.003169,            0.003169,            0.003169
                 209,            0.037234,            0.012142,                   0,             0.97477,                   1,               0.995,             0.54004,            0.033052,           0.0072103,                   0,            0.003136,            0.003136,            0.003136
                 210,             0.03568,            0.012118,                   0,             0.97477,                   1,               0.995,             0.54004,            0.033052,           0.0072103,                   0,            0.003103,            0.003103,            0.003103
                 211,            0.033782,              0.0127,                   0,             0.92939,                   1,             0.98786,              0.6068,            0.030456,           0.0071707,                   0,             0.00307,             0.00307,             0.00307
                 212,            0.032408,            0.010336,                   0,             0.92939,                   1,             0.98786,              0.6068,            0.030456,           0.0071707,                   0,            0.003037,            0.003037,            0.003037
                 213,            0.029676,           0.0094588,                   0,             0.92939,                   1,             0.98786,              0.6068,            0.030456,           0.0071707,                   0,            0.003004,            0.003004,            0.003004
                 214,            0.030824,            0.011251,                   0,             0.98341,                   1,               0.995,             0.63879,            0.029553,           0.0071306,                   0,            0.002971,            0.002971,            0.002971
                 215,             0.03232,            0.010326,                   0,             0.98341,                   1,               0.995,             0.63879,            0.029553,           0.0071306,                   0,            0.002938,            0.002938,            0.002938
                 216,            0.034092,            0.014244,                   0,               0.904,                   1,             0.98136,             0.66559,            0.029636,           0.0070224,                   0,            0.002905,            0.002905,            0.002905
                 217,            0.030537,            0.012328,                   0,               0.904,                   1,             0.98136,             0.66559,            0.029636,           0.0070224,                   0,            0.002872,            0.002872,            0.002872
                 218,            0.030693,             0.01328,                   0,               0.904,                   1,             0.98136,             0.66559,            0.029636,           0.0070224,                   0,            0.002839,            0.002839,            0.002839
                 219,            0.032674,            0.012426,                   0,                   1,             0.99473,               0.995,             0.70539,            0.027903,           0.0070167,                   0,            0.002806,            0.002806,            0.002806
                 220,            0.033267,            0.010567,                   0,                   1,             0.99473,               0.995,             0.70539,            0.027903,           0.0070167,                   0,            0.002773,            0.002773,            0.002773
                 221,             0.02715,           0.0097814,                   0,                   1,             0.99473,               0.995,             0.70539,            0.027903,           0.0070167,                   0,             0.00274,             0.00274,             0.00274
                 222,            0.033941,            0.010481,                   0,                   1,             0.98914,               0.995,              0.6922,            0.027341,           0.0070024,                   0,            0.002707,            0.002707,            0.002707
                 223,            0.032719,            0.013545,                   0,                   1,             0.98914,               0.995,              0.6922,            0.027341,           0.0070024,                   0,            0.002674,            0.002674,            0.002674
                 224,            0.036833,           0.0097245,                   0,                   1,             0.98902,               0.995,             0.65242,            0.028982,           0.0069451,                   0,            0.002641,            0.002641,            0.002641
                 225,            0.033314,            0.010146,                   0,                   1,             0.98902,               0.995,             0.65242,            0.028982,           0.0069451,                   0,            0.002608,            0.002608,            0.002608
                 226,            0.036268,            0.011273,                   0,                   1,             0.98902,               0.995,             0.65242,            0.028982,           0.0069451,                   0,            0.002575,            0.002575,            0.002575
                 227,            0.031143,           0.0092962,                   0,                   1,             0.97902,               0.995,             0.68391,            0.027656,           0.0069561,                   0,            0.002542,            0.002542,            0.002542
                 228,            0.031596,            0.011251,                   0,                   1,             0.97902,               0.995,             0.68391,            0.027656,           0.0069561,                   0,            0.002509,            0.002509,            0.002509
                 229,            0.035985,            0.011151,                   0,                   1,             0.97902,               0.995,             0.68391,            0.027656,           0.0069561,                   0,            0.002476,            0.002476,            0.002476
                 230,            0.035024,            0.011822,                   0,                   1,               0.971,               0.995,             0.68622,            0.027314,           0.0069013,                   0,            0.002443,            0.002443,            0.002443
                 231,            0.027951,           0.0093801,                   0,                   1,               0.971,               0.995,             0.68622,            0.027314,           0.0069013,                   0,             0.00241,             0.00241,             0.00241
                 232,            0.029905,            0.012015,                   0,             0.98665,                   1,               0.995,              0.6832,            0.027529,           0.0068831,                   0,            0.002377,            0.002377,            0.002377
                 233,            0.032693,            0.010046,                   0,             0.98665,                   1,               0.995,              0.6832,            0.027529,           0.0068831,                   0,            0.002344,            0.002344,            0.002344
                 234,             0.03417,           0.0095744,                   0,             0.98665,                   1,               0.995,              0.6832,            0.027529,           0.0068831,                   0,            0.002311,            0.002311,            0.002311
                 235,            0.032457,            0.011035,                   0,             0.97981,                   1,               0.995,             0.61376,            0.030285,            0.006772,                   0,            0.002278,            0.002278,            0.002278
                 236,            0.035276,            0.010347,                   0,             0.97981,                   1,               0.995,             0.61376,            0.030285,            0.006772,                   0,            0.002245,            0.002245,            0.002245
                 237,            0.038283,           0.0092246,                   0,             0.97981,                   1,               0.995,             0.61376,            0.030285,            0.006772,                   0,            0.002212,            0.002212,            0.002212
                 238,              0.0328,            0.013479,                   0,             0.97994,                   1,               0.995,             0.65342,            0.028653,           0.0067434,                   0,            0.002179,            0.002179,            0.002179
                 239,            0.032739,            0.011449,                   0,             0.97994,                   1,               0.995,             0.65342,            0.028653,           0.0067434,                   0,            0.002146,            0.002146,            0.002146
                 240,            0.028758,            0.011556,                   0,             0.98573,                   1,               0.995,              0.7372,            0.025461,            0.006814,                   0,            0.002113,            0.002113,            0.002113
                 241,             0.02901,           0.0087733,                   0,             0.98573,                   1,               0.995,              0.7372,            0.025461,            0.006814,                   0,             0.00208,             0.00208,             0.00208
                 242,            0.033736,           0.0095321,                   0,             0.98573,                   1,               0.995,              0.7372,            0.025461,            0.006814,                   0,            0.002047,            0.002047,            0.002047
                 243,            0.028901,            0.011533,                   0,             0.98184,                   1,               0.995,             0.72542,            0.023377,           0.0068064,                   0,            0.002014,            0.002014,            0.002014
                 244,            0.032262,            0.012154,                   0,             0.98184,                   1,               0.995,             0.72542,            0.023377,           0.0068064,                   0,            0.001981,            0.001981,            0.001981
                 245,            0.027696,            0.010864,                   0,             0.98184,                   1,               0.995,             0.72542,            0.023377,           0.0068064,                   0,            0.001948,            0.001948,            0.001948
                 246,            0.030592,            0.012308,                   0,             0.94232,                   1,             0.99262,              0.7287,            0.023501,            0.006772,                   0,            0.001915,            0.001915,            0.001915
                 247,            0.024589,           0.0095459,                   0,             0.94232,                   1,             0.99262,              0.7287,            0.023501,            0.006772,                   0,            0.001882,            0.001882,            0.001882
                 248,            0.030132,            0.011043,                   0,             0.94425,                   1,             0.99262,             0.71326,            0.024001,           0.0067248,                   0,            0.001849,            0.001849,            0.001849
                 249,            0.028067,            0.011658,                   0,             0.94425,                   1,             0.99262,             0.71326,            0.024001,           0.0067248,                   0,            0.001816,            0.001816,            0.001816
                 250,            0.036632,            0.011315,                   0,             0.94425,                   1,             0.99262,             0.71326,            0.024001,           0.0067248,                   0,            0.001783,            0.001783,            0.001783
                 251,              0.0303,             0.01063,                   0,             0.94381,                   1,             0.99262,             0.72254,            0.024296,           0.0066957,                   0,             0.00175,             0.00175,             0.00175
                 252,            0.026664,           0.0090551,                   0,             0.94381,                   1,             0.99262,             0.72254,            0.024296,           0.0066957,                   0,            0.001717,            0.001717,            0.001717
                 253,            0.031865,            0.011666,                   0,             0.94381,                   1,             0.99262,             0.72254,            0.024296,           0.0066957,                   0,            0.001684,            0.001684,            0.001684
                 254,            0.031862,            0.010762,                   0,             0.99257,                   1,               0.995,             0.73817,            0.023829,           0.0066814,                   0,            0.001651,            0.001651,            0.001651
                 255,            0.025696,            0.010439,                   0,             0.99257,                   1,               0.995,             0.73817,            0.023829,           0.0066814,                   0,            0.001618,            0.001618,            0.001618
                 256,            0.027585,            0.012048,                   0,                   1,             0.98288,               0.995,             0.74455,            0.023277,           0.0066824,                   0,            0.001585,            0.001585,            0.001585
                 257,            0.030795,            0.011033,                   0,                   1,             0.98288,               0.995,             0.74455,            0.023277,           0.0066824,                   0,            0.001552,            0.001552,            0.001552
                 258,            0.027707,            0.012406,                   0,                   1,             0.98288,               0.995,             0.74455,            0.023277,           0.0066824,                   0,            0.001519,            0.001519,            0.001519
                 259,            0.030314,           0.0095917,                   0,             0.99408,                   1,               0.995,             0.73493,            0.022602,           0.0066843,                   0,            0.001486,            0.001486,            0.001486
                 260,            0.029831,              0.0121,                   0,             0.99408,                   1,               0.995,             0.73493,            0.022602,           0.0066843,                   0,            0.001453,            0.001453,            0.001453
                 261,             0.03173,            0.012377,                   0,             0.99408,                   1,               0.995,             0.73493,            0.022602,           0.0066843,                   0,             0.00142,             0.00142,             0.00142
                 262,            0.029922,            0.011571,                   0,                   1,             0.98678,               0.995,             0.75553,            0.022875,           0.0066686,                   0,            0.001387,            0.001387,            0.001387
                 263,            0.027262,            0.008653,                   0,                   1,             0.98678,               0.995,             0.75553,            0.022875,           0.0066686,                   0,            0.001354,            0.001354,            0.001354
                 264,             0.03031,           0.0076577,                   0,                   1,             0.98763,               0.995,             0.70632,            0.025858,           0.0065503,                   0,            0.001321,            0.001321,            0.001321
                 265,             0.02809,            0.010312,                   0,                   1,             0.98763,               0.995,             0.70632,            0.025858,           0.0065503,                   0,            0.001288,            0.001288,            0.001288
                 266,             0.03109,            0.012341,                   0,                   1,             0.98763,               0.995,             0.70632,            0.025858,           0.0065503,                   0,            0.001255,            0.001255,            0.001255
                 267,            0.031928,              0.0123,                   0,                   1,             0.99164,               0.995,             0.71306,            0.025531,           0.0065203,                   0,            0.001222,            0.001222,            0.001222
                 268,              0.0318,            0.010516,                   0,                   1,             0.99164,               0.995,             0.71306,            0.025531,           0.0065203,                   0,            0.001189,            0.001189,            0.001189
                 269,            0.033634,            0.010142,                   0,                   1,             0.99164,               0.995,             0.71306,            0.025531,           0.0065203,                   0,            0.001156,            0.001156,            0.001156
                 270,            0.031867,           0.0097778,                   0,                   1,             0.99693,               0.995,             0.71125,            0.025695,           0.0065012,                   0,            0.001123,            0.001123,            0.001123
                 271,             0.03169,            0.011703,                   0,                   1,             0.99693,               0.995,             0.71125,            0.025695,           0.0065012,                   0,             0.00109,             0.00109,             0.00109
                 272,            0.031446,            0.013222,                   0,             0.99256,                   1,               0.995,             0.74488,            0.022803,           0.0065784,                   0,            0.001057,            0.001057,            0.001057
                 273,            0.027119,           0.0094179,                   0,             0.99256,                   1,               0.995,             0.74488,            0.022803,           0.0065784,                   0,            0.001024,            0.001024,            0.001024
                 274,            0.022975,            0.010543,                   0,             0.99256,                   1,               0.995,             0.74488,            0.022803,           0.0065784,                   0,            0.000991,            0.000991,            0.000991
                 275,            0.031397,            0.010951,                   0,             0.99711,                   1,               0.995,             0.73096,            0.021903,           0.0066004,                   0,            0.000958,            0.000958,            0.000958
                 276,            0.024841,            0.012932,                   0,             0.99711,                   1,               0.995,             0.73096,            0.021903,           0.0066004,                   0,            0.000925,            0.000925,            0.000925
                 277,            0.029396,            0.010493,                   0,             0.99711,                   1,               0.995,             0.73096,            0.021903,           0.0066004,                   0,            0.000892,            0.000892,            0.000892
                 278,             0.02583,           0.0092759,                   0,             0.99559,                   1,               0.995,             0.71282,            0.021771,           0.0065875,                   0,            0.000859,            0.000859,            0.000859
                 279,            0.033055,            0.011158,                   0,             0.99559,                   1,               0.995,             0.71282,            0.021771,           0.0065875,                   0,            0.000826,            0.000826,            0.000826
                 280,            0.027677,            0.010988,                   0,              0.9919,                   1,               0.995,             0.74841,            0.021553,           0.0065498,                   0,            0.000793,            0.000793,            0.000793
                 281,            0.028214,           0.0090824,                   0,              0.9919,                   1,               0.995,             0.74841,            0.021553,           0.0065498,                   0,             0.00076,             0.00076,             0.00076
                 282,            0.028363,            0.011795,                   0,              0.9919,                   1,               0.995,             0.74841,            0.021553,           0.0065498,                   0,            0.000727,            0.000727,            0.000727
                 283,            0.026081,            0.010891,                   0,             0.98759,                   1,               0.995,             0.74077,            0.021562,           0.0065145,                   0,            0.000694,            0.000694,            0.000694
                 284,            0.028112,            0.011734,                   0,             0.98759,                   1,               0.995,             0.74077,            0.021562,           0.0065145,                   0,            0.000661,            0.000661,            0.000661
                 285,            0.025396,            0.012302,                   0,             0.98759,                   1,               0.995,             0.74077,            0.021562,           0.0065145,                   0,            0.000628,            0.000628,            0.000628
                 286,            0.023277,           0.0091901,                   0,               0.985,                   1,               0.995,              0.7584,              0.0221,           0.0064802,                   0,            0.000595,            0.000595,            0.000595
                 287,            0.029385,            0.012444,                   0,               0.985,                   1,               0.995,              0.7584,              0.0221,           0.0064802,                   0,            0.000562,            0.000562,            0.000562
                 288,            0.026635,            0.011578,                   0,             0.98546,                   1,               0.995,               0.766,             0.02117,           0.0065012,                   0,            0.000529,            0.000529,            0.000529
                 289,            0.028951,             0.01054,                   0,             0.98546,                   1,               0.995,               0.766,             0.02117,           0.0065012,                   0,            0.000496,            0.000496,            0.000496
                 290,            0.027065,            0.010889,                   0,             0.98546,                   1,               0.995,               0.766,             0.02117,           0.0065012,                   0,            0.000463,            0.000463,            0.000463
                 291,            0.023927,            0.010507,                   0,             0.98428,                   1,               0.995,             0.76687,             0.02064,           0.0065022,                   0,             0.00043,             0.00043,             0.00043
                 292,            0.025545,            0.010345,                   0,             0.98428,                   1,               0.995,             0.76687,             0.02064,           0.0065022,                   0,            0.000397,            0.000397,            0.000397
                 293,            0.025582,           0.0088798,                   0,             0.98428,                   1,               0.995,             0.76687,             0.02064,           0.0065022,                   0,            0.000364,            0.000364,            0.000364
                 294,            0.025304,               0.011,                   0,             0.98441,                   1,               0.995,             0.77303,            0.020553,           0.0065012,                   0,            0.000331,            0.000331,            0.000331
                 295,            0.026609,            0.010215,                   0,             0.98441,                   1,               0.995,             0.77303,            0.020553,           0.0065012,                   0,            0.000298,            0.000298,            0.000298
                 296,            0.026411,            0.010668,                   0,              0.9821,                   1,               0.995,             0.77052,            0.020516,           0.0064874,                   0,            0.000265,            0.000265,            0.000265
                 297,            0.026785,            0.011186,                   0,              0.9821,                   1,               0.995,             0.77052,            0.020516,           0.0064874,                   0,            0.000232,            0.000232,            0.000232
                 298,            0.025546,            0.010963,                   0,              0.9821,                   1,               0.995,             0.77052,            0.020516,           0.0064874,                   0,            0.000199,            0.000199,            0.000199
                 299,            0.026961,           0.0090482,                   0,             0.98291,                   1,               0.995,             0.77574,             0.02043,           0.0064793,                   0,            0.000166,            0.000166,            0.000166
